Price_INR,KM_Driven,Car_Age,Owner_Number,Latitude,Longitude,Fuel_Diesel,Fuel_Electric,Fuel_Petrol,Trans_Manual,Brand_Hyundai,Brand_Kia,Brand_MG,Brand_Mahindra,Brand_Maruti Suzuki,Brand_Mercedes-Benz,Brand_Other,Brand_Renault,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen
1034000.0,94012.0,5,1.0,22.9822325,88.439166,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
590000.0,34000.0,3,2.0,22.5280337,88.3659084,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1355000.0,26064.0,3,1.0,22.5726,88.3639,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
267000.0,43625.0,12,1.0,22.5726,88.3639,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
165000.0,57224.0,14,2.0,22.5726,88.3639,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
1399000.0,28000.0,3,1.0,22.5044355,88.3721663,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
675000.0,53998.0,4,1.0,22.590425,88.41692,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
250000.0,90000.0,13,2.0,22.4738701,88.3619683,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
425000.0,45000.0,5,1.0,22.4995309,88.3715953,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
1201000.0,24536.0,3,1.0,22.5726,88.3639,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False
1000000.0,40000.0,3,1.0,22.5044355,88.3721663,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
399000.0,71000.0,8,1.0,22.4565251,88.3865114,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
2125000.0,24974.0,2,1.0,22.590425,88.41692,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1365000.0,30467.0,2,1.0,22.5262287,88.3526209,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
999000.0,8332.0,3,1.0,22.5726,88.3639,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
1310000.0,19500.0,1,1.0,22.5726,88.3639,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
740000.0,48000.0,8,2.0,22.5507278,88.3522507,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
300000.0,27132.0,6,1.0,22.4995309,88.3715953,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
540000.0,12041.0,4,2.0,22.5726,88.3639,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
1275000.0,17000.0,3,1.0,22.5726,88.3639,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
325000.0,32000.0,6,1.0,22.4565251,88.3865114,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
509999.99999999994,30000.0,6,1.0,22.5152863,88.4013471,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
1025000.0,55500.0,4,1.0,22.5325844,88.3454429,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
698000.0,42000.0,7,1.0,22.5044355,88.3721663,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
299000.0,32000.0,13,1.0,22.540728,88.3827317,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
990000.0,12000.0,1,1.0,22.5280337,88.3659084,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
249000.00000000003,44000.0,13,2.0,22.540728,88.3827317,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
220000.00000000003,90000.0,13,2.0,22.4643677,88.3075322,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
434000.0,58000.0,9,1.0,22.5262287,88.3526209,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1050000.0,2750.0,1,1.0,22.5726,88.3639,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
618000.0,52400.0,5,1.0,22.5726,88.3639,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1695000.0,14000.0,2,1.0,22.5280337,88.3659084,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
283000.0,27393.0,12,2.0,22.5726,88.3639,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
655000.0,13533.0,4,1.0,22.590425,88.41692,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
488000.0,87080.0,8,1.0,22.5726,88.3639,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
484999.99999999994,45000.0,5,1.0,22.5044355,88.3721663,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
500000.0,10000.0,5,2.0,22.5726,88.3639,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
599000.0,39000.0,7,1.0,22.5193459,88.3642874,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1082000.0,37974.0,3,1.0,22.5726,88.3639,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
449000.0,34000.0,6,1.0,22.5325844,88.3454429,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
1600000.0,40000.0,9,4.0,22.5726,88.3639,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
836999.9999999999,80000.0,4,1.0,22.5726,88.3639,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
950000.0,99981.0,4,1.0,22.5726,88.3639,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
575000.0,37397.0,5,1.0,22.590425,88.41692,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
250000.0,50000.0,9,3.0,22.5726,88.3639,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
1166000.0,10000.0,1,1.0,22.5060294,88.2501665,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
290000.0,68000.0,6,2.0,22.5280337,88.3659084,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
249000.00000000003,37000.0,8,1.0,22.540728,88.3827317,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
2150000.0,112000.0,9,1.0,22.5726,88.3639,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
250000.0,17000.0,9,1.0,22.5163786,88.3487233,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
360000.0,34000.0,9,1.0,22.5193459,88.3642874,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1450000.0,27000.0,3,1.0,22.5280337,88.3659084,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
950000.0,38000.0,3,1.0,22.590425,88.41692,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
615000.0,51460.0,5,1.0,22.5044355,88.3721663,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1600000.0,86000.0,3,1.0,22.5726,88.3639,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
320000.0,60000.0,12,3.0,22.5726,88.3639,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
850000.0,10000.0,4,1.0,22.510785,88.381874,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
550000.0,120000.0,9,1.0,22.590425,88.41692,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
825000.0,38000.0,10,1.0,22.5325844,88.3454429,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
650000.0,39000.0,4,1.0,22.5280337,88.3659084,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
